mandi,date,ArrivalQty,roll_mean,roll_std,glut_zscore,supply_flag
KOPARGAON,2025-07-11,894.4,642.9466666666666,251.64929034935346,0.999221309085561,NORMAL
KOPARGAON,2025-07-12,980.8,659.8,250.97127188254967,1.2790308531815648,HIGH_SUPPLY
KOPARGAON,2025-07-14,553.6,679.3199999999999,252.45059113719074,-0.4979984377682805,NORMAL
KOPARGAON,2025-07-15,899.2,683.1466666666668,249.53225723801455,0.8658332823369299,NORMAL
KOPARGAON,2025-07-16,883.2,701.5466666666666,244.20074801960192,0.7438688652941888,NORMAL
KOPARGAON,2025-07-17,884.8,710.3466666666666,245.8819393366536,0.7095003960192355,NORMAL
KOPARGAON,2025-07-18,851.2,717.0133333333332,247.8687023591223,0.5413618798562624,NORMAL
KOPARGAON,2025-07-19,976.0,719.3066666666667,248.81101945512503,1.0316799227601328,HIGH_SUPPLY
KOPARGAON,2025-07-21,510.4,733.4933333333333,250.97224318751753,-0.8889163618251041,NORMAL
KOPARGAON,2025-07-22,800.0,724.8533333333334,254.12815085596282,0.2957038266463403,NORMAL
KOPARGAON,2025-07-23,662.5,739.2,245.3793460099598,-0.31257724518055746,NORMAL
KOPARGAON,2025-07-24,582.4,709.55,191.63408513676958,-0.6635040938007077,NORMAL
KOPARGAON,2025-07-28,505.6,710.9899999999999,190.4686458947122,-1.078340212034352,LOW_SUPPLY
KOPARGAON,2025-07-30,741.2,714.9366666666667,184.6663953585286,0.14222042555356773,NORMAL
KOPARGAON,2025-07-31,827.2,720.7100000000002,182.61020168276585,0.5831547143515918,NORMAL
KOPARGAON,2025-08-01,899.2,727.0566666666666,182.90179328947397,0.9411790351387457,NORMAL
KOPARGAON,2025-08-02,1056.0,743.6966666666666,174.64244158364986,1.7882442005584709,HIGH_SUPPLY
KOPARGAON,2025-08-04,497.4,752.2833333333333,183.53130726697862,-1.3887730498348199,LOW_SUPPLY
KOPARGAON,2025-08-05,899.2,743.1566666666666,189.27605033359282,0.8244219649465009,NORMAL
KOPARGAON,2025-08-06,883.2,747.4233333333334,191.36120689875162,0.7095307814321294,NORMAL
KOPARGAON,2025-08-07,726.4,753.77,192.64022416285997,-0.1420783230446261,NORMAL
KOPARGAON,2025-08-11,347.2,747.3166666666667,190.1056658687531,-2.1047066895044724,LOW_SUPPLY
KOPARGAON,2025-08-12,619.2,743.9033333333334,196.44893779534482,-0.6347875164550186,NORMAL
KOPARGAON,2025-08-13,832.0,741.8233333333334,197.45910040647163,0.4566852906806372,NORMAL
KOPARGAON,2025-08-14,942.4,742.4100000000001,197.70815543152904,1.0115414792247208,HIGH_SUPPLY
KOPARGAON,2025-08-16,979.2,757.45,195.08357316094316,1.1366923232283486,HIGH_SUPPLY
KOPARGAON,2025-08-19,905.6,757.0233333333333,194.56621190764764,0.7636303611502174,NORMAL
KOPARGAON,2025-08-20,705.6,776.3833333333333,178.2905456780044,-0.39701114304271157,NORMAL
KOPARGAON,2025-08-21,947.2,780.01,175.59785237473815,0.95211870611723,NORMAL
KOPARGAON,2025-08-23,865.6,784.1700000000001,178.09722093128772,0.4572221822114604,NORMAL
KOPARGAON,2025-08-25,1241.6,788.5966666666667,178.42646410203182,2.5388797318445246,HIGH_SUPPLY
KOPARGAON,2025-08-26,862.4,800.17,195.9278106854655,0.3176169824094116,NORMAL
KOPARGAON,2025-08-28,627.2,796.2233333333334,193.33922249254704,-0.8742319905618164,NORMAL
KOPARGAON,2025-09-01,526.4,798.6766666666666,190.60193522795956,-1.4285094552740205,LOW_SUPPLY
KOPARGAON,2025-09-02,728.0,786.25,195.90117274472416,-0.29734380444932146,NORMAL
KOPARGAON,2025-09-03,636.8,781.0766666666667,195.3009767147793,-0.7387401184243473,NORMAL
KOPARGAON,2025-09-04,688.0,772.8100000000001,196.00657686009785,-0.43268956255755775,NORMAL
KOPARGAON,2025-09-08,460.8,767.3700000000001,196.02064484868987,-1.5639679189742708,LOW_SUPPLY
KOPARGAON,2025-09-09,648.0,750.1966666666667,199.64707565123922,-0.511886619592629,NORMAL
KOPARGAON,2025-09-10,721.6,754.7833333333333,195.48527430797452,-0.16974850638138125,NORMAL
KOPARGAON,2025-09-11,595.2,752.17,195.38397059512562,-0.8033924150577988,NORMAL
KOPARGAON,2025-09-12,475.2,749.9266666666666,196.83004034346195,-1.3957557809126984,LOW_SUPPLY
KOPARGAON,2025-09-13,29.4,746.3533333333334,200.90711309446885,-3.5685811332932427,LOW_SUPPLY
KOPARGAON,2025-09-15,220.8,730.4799999999999,236.28207923056067,-2.1570827616708987,LOW_SUPPLY
KOPARGAON,2025-09-16,252.8,713.1333333333333,253.9127590244374,-1.8129586520267353,LOW_SUPPLY
KOPARGAON,2025-09-17,321.6,693.9866666666668,266.36614123308175,-1.3980255333609106,LOW_SUPPLY
KOPARGAON,2025-09-18,438.4,674.7333333333333,271.84017278582957,-0.8693833987500059,NORMAL
KOPARGAON,2025-09-19,435.2,654.1466666666668,265.2773535355975,-0.8253500110301966,NORMAL
KOPARGAON,2025-09-20,510.4,652.0733333333334,266.7834792141541,-0.5310423784510603,NORMAL
KOPARGAON,2025-09-22,294.4,639.1133333333332,263.7913369905543,-1.3067651776058002,LOW_SUPPLY
KOPARGAON,2025-09-23,404.8,619.4866666666668,266.8903310005985,-0.8044003162714252,NORMAL
KOPARGAON,2025-09-24,512.0,608.7666666666667,268.89912008336705,-0.35986234033293224,NORMAL
KOPARGAON,2025-09-25,587.2,614.26,265.0267866748044,-0.10210288680443218,NORMAL
KOPARGAON,2025-09-27,356.8,613.1933333333333,265.0706111954701,-0.967264277910696,NORMAL
KOPARGAON,2025-09-29,65.6,597.3533333333332,265.74193176623527,-2.0010140281553297,LOW_SUPPLY
KOPARGAON,2025-09-30,344.0,568.1266666666668,274.5543673731636,-0.8163289071342382,NORMAL
KOPARGAON,2025-10-01,385.6,546.9533333333333,266.12319513433187,-0.6063106722128689,NORMAL
KOPARGAON,2025-10-03,414.4,529.62,258.79157024058213,-0.4452231573574336,NORMAL
KOPARGAON,2025-10-04,537.6,519.9133333333333,257.42085055187454,0.06870720312184879,NORMAL
KOPARGAON,2025-10-06,324.8,506.26000000000005,244.5154146470115,-0.7421209017106761,NORMAL
KOPARGAON,2025-10-07,684.8,488.23333333333335,236.92713317976396,0.8296502980835267,NORMAL
KOPARGAON,2025-10-08,704.0,469.67333333333335,193.75085660915573,1.209422609879669,HIGH_SUPPLY
KOPARGAON,2025-10-09,600.0,464.3933333333334,184.62271301473058,0.7345069544929009,NORMAL
KOPARGAON,2025-10-13,382.4,463.4866666666667,183.86082955234968,-0.4410219776778465,NORMAL
KOPARGAON,2025-10-14,609.6,458.68666666666667,184.0413273178597,0.8199969840072353,NORMAL
KOPARGAON,2025-10-15,523.2,454.74,179.27468540646288,0.38187209669219724,NORMAL
KOPARGAON,2025-10-16,440.0,450.9533333333333,176.47445206002226,-0.0620675299198996,NORMAL
KOPARGAON,2025-10-27,123.2,442.68666666666667,170.7016407680945,-1.871608645523818,LOW_SUPPLY
KOPARGAON,2025-10-28,318.4,431.43333333333334,180.3231741247831,-0.6268375314595707,NORMAL
KOPARGAON,2025-10-29,262.4,420.44666666666666,176.67729931135491,-0.8945499352927292,NORMAL
KOPARGAON,2025-10-30,299.2,405.14,169.42985243619796,-0.6252735186669287,NORMAL
KOPARGAON,2025-10-31,358.4,395.27333333333337,166.57479615068956,-0.2213620198578928,NORMAL
KOPARGAON,2025-11-01,473.6,391.38,166.0062678500946,0.49528250387657385,NORMAL
KOPARGAON,2025-11-03,304.0,406.18666666666667,151.80952614999214,-0.6731242054316363,NORMAL
KOPARGAON,2025-11-06,587.2,408.96000000000004,149.04072482101157,1.1959147421891225,HIGH_SUPPLY
KOPARGAON,2025-11-07,355.2,420.1066666666666,149.46307336212058,-0.43426556945881967,NORMAL
KOPARGAON,2025-11-08,432.0,421.22666666666663,148.82398521311242,0.0723897651168675,NORMAL
KOPARGAON,2025-11-12,344.0,421.0133333333333,148.80310465182862,-0.5175519255026976,NORMAL
KOPARGAON,2025-11-13,355.2,417.97333333333336,149.43353945029793,-0.42007526265020295,NORMAL
KOPARGAON,2025-11-15,379.2,412.8,148.80860190190646,-0.22579339883959731,NORMAL
KOPARGAON,2025-11-17,222.4,415.62666666666667,147.27954872033132,-1.31197215326606,LOW_SUPPLY
KOPARGAON,2025-11-18,390.4,409.5466666666667,151.44784406278106,-0.1264241613022214,NORMAL
KOPARGAON,2025-11-19,304.0,405.4933333333334,150.23361792229818,-0.6755700537400785,NORMAL
KOPARGAON,2025-11-20,321.6,396.05333333333334,147.29096639512312,-0.505484722896071,NORMAL
KOPARGAON,2025-11-21,372.8,394.88,147.75392030507123,-0.1494376592811267,NORMAL
KOPARGAON,2025-11-22,427.2,405.12,134.1668914398063,0.1645711528608094,NORMAL
KOPARGAON,2025-11-24,182.4,407.8933333333333,133.71908520150188,-1.686321238240124,LOW_SUPPLY
KOPARGAON,2025-11-25,294.4,401.12,139.89120501796887,-0.7628785525601267,NORMAL
KOPARGAON,2025-11-26,236.8,397.12,141.207810666066,-1.1353479615878421,LOW_SUPPLY
KOPARGAON,2025-11-27,192.0,387.0933333333333,141.56777086302708,-1.3780914408979041,LOW_SUPPLY
KOPARGAON,2025-11-28,297.6,382.6666666666667,145.60156624141834,-0.5842427994601359,NORMAL
KOPARGAON,2025-12-01,163.2,369.76,134.64499837055598,-1.5341082290448473,LOW_SUPPLY
KOPARGAON,2025-12-02,184.0,351.73333333333335,124.1454689920841,-1.3511031429107456,LOW_SUPPLY
KOPARGAON,2025-12-03,255.8,337.8666666666667,118.56620828518807,-0.6921589874011251,NORMAL
KOPARGAON,2025-12-04,235.2,333.64666666666665,119.17791606736999,-0.8260478947376108,NORMAL
KOPARGAON,2025-12-05,195.2,321.1666666666667,108.40010285442885,-1.1620530179369672,LOW_SUPPLY
KOPARGAON,2025-12-06,275.2,310.23333333333335,103.76214289831702,-0.33763116638468715,NORMAL
KOPARGAON,2025-12-08,108.8,304.74,100.98028691198981,-1.9403787213515555,LOW_SUPPLY
KOPARGAON,2025-12-09,200.0,304.26,101.90298496524909,-1.0231299901131914,LOW_SUPPLY
KOPARGAON,2025-12-10,172.8,300.31333333333333,103.61487955099892,-1.230646929146616,LOW_SUPPLY
KOPARGAON,2025-12-11,179.2,297.3266666666667,106.00908852817722,-1.1143069741163623,LOW_SUPPLY
KOPARGAON,2025-12-12,222.4,293.32666666666665,108.17773986499743,-0.6556493670063822,NORMAL
KOPARGAON,2025-12-13,249.6,288.7933333333333,108.20634799828818,-0.3622091869688952,NORMAL
KOPARGAON,2025-12-15,105.6,281.32666666666665,102.5972841387329,-1.7127808805255273,LOW_SUPPLY
KOPARGAON,2025-12-16,252.8,274.7133333333333,107.36877711351097,-0.204094094414118,NORMAL
KOPARGAON,2025-12-17,224.0,263.56666666666666,89.71572088944545,-0.4410226688745412,NORMAL
KOPARGAON,2025-12-18,224.0,259.1933333333333,88.28118842587756,-0.3986504255420425,NORMAL
KOPARGAON,2025-12-19,259.2,252.26000000000002,82.19987666741464,0.08442835052027635,NORMAL
KOPARGAON,2025-12-22,99.2,249.43333333333334,80.3741266197357,-1.8691753136443272,LOW_SUPPLY
KOPARGAON,2025-12-23,120.0,240.9,82.32378045004047,-1.468591448777916,LOW_SUPPLY
KOPARGAON,2025-12-24,104.0,232.26000000000002,80.89784362669097,-1.5854563514926947,LOW_SUPPLY
KOPARGAON,2025-12-26,99.2,228.31333333333333,84.2155474765906,-1.533129418522429,LOW_SUPPLY
KOPARGAON,2025-12-27,118.4,218.60666666666665,81.63144227450829,-1.2275498738549055,LOW_SUPPLY
KOPARGAON,2025-12-29,59.2,212.42000000000002,81.9689150500545,-1.869245187720685,LOW_SUPPLY
KOPARGAON,2025-12-30,76.8,203.67333333333332,83.89425993818062,-1.5123005248132924,LOW_SUPPLY
KOPARGAON,2025-12-31,120.0,193.80666666666667,80.66141210206506,-0.9150182812727761,NORMAL
KOPARGAON,2026-01-01,121.6,183.56666666666666,68.60956168074037,-0.9031782910232693,NORMAL
KOPARGAON,2026-01-02,178.2,181.54,69.53693436857597,-0.04803202830738197,NORMAL
KOPARGAON,2026-01-03,198.0,177.66666666666666,66.18934872815873,0.3071994773183649,NORMAL
KOPARGAON,2026-01-05,64.0,176.37333333333336,65.36802409980724,-1.719087197155539,LOW_SUPPLY
KOPARGAON,2026-01-06,146.0,172.10666666666668,68.4190482316137,-0.38157015248574944,NORMAL
KOPARGAON,2026-01-07,157.0,167.05333333333334,64.30549787904306,-0.15633707326616764,NORMAL
KOPARGAON,2026-01-08,159.0,166.8466666666667,64.3282676821695,-0.12197851658986351,NORMAL
KOPARGAON,2026-01-09,123.0,166.01333333333335,64.26028823214621,-0.6693610395574904,NORMAL
KOPARGAON,2026-01-10,237.0,161.58666666666667,62.4093258577862,1.2083664147435225,HIGH_SUPPLY
KOPARGAON,2026-01-12,161.6,161.64666666666668,62.48335907199527,-0.0007468655232333185,NORMAL
KOPARGAON,2026-01-13,228.0,160.52666666666667,62.161491202400384,1.085452295757149,HIGH_SUPPLY
KOPARGAON,2026-01-15,132.0,158.95333333333332,59.70787930060042,-0.45142004119148604,NORMAL
KOPARGAON,2026-01-16,288.0,159.72666666666666,59.18383943759535,2.1673709335567417,HIGH_SUPPLY
KOPARGAON,2026-01-17,272.0,162.66,63.28726297741722,1.7276778115529465,HIGH_SUPPLY
KOPARGAON,2026-01-19,248.0,165.96666666666667,66.352622967845,1.2363238959383314,HIGH_SUPPLY
KOPARGAON,2026-01-20,322.0,168.26000000000002,67.9944247207357,2.261067736530392,HIGH_SUPPLY
KOPARGAON,2026-01-21,396.0,171.57999999999998,72.97807606539952,3.0751701346427023,HIGH_SUPPLY
KOPARGAON,2026-01-22,414.7,176.46,82.63149854458936,2.8831620410640575,HIGH_SUPPLY
KOPARGAON,2026-01-23,490.0,186.76333333333332,92.20729451035783,3.288640755342881,HIGH_SUPPLY
KOPARGAON,2026-01-24,586.0,194.67,107.04165206059922,3.655866594608026,HIGH_SUPPLY
KOPARGAON,2026-01-27,554.0,206.73666666666665,128.67900850521565,2.6986789637818664,HIGH_SUPPLY
KOPARGAON,2026-01-28,554.0,217.73666666666665,143.46141252984287,2.3439287778055564,HIGH_SUPPLY
KOPARGAON,2026-01-29,478.0,227.56333333333333,155.9521422685857,1.6058558928633166,HIGH_SUPPLY
KOPARGAON,2026-01-30,510.0,240.19,160.47015481455472,1.6813718433300104,HIGH_SUPPLY
KOPARGAON,2026-01-31,564.0,253.19,166.09627941192124,1.8712640710583683,HIGH_SUPPLY
KOPARGAON,2026-02-02,265.6,268.5233333333333,172.94040369412028,-0.01690370365102067,NORMAL
KOPARGAON,2026-02-03,201.6,274.07,169.9653415988913,-0.4263810452075879,NORMAL
KOPARGAON,2026-02-04,331.2,276.8433333333333,168.00516347429092,0.3235416432601766,NORMAL
KOPARGAON,2026-02-05,352.0,285.90999999999997,163.12320359692657,0.4051538870172437,NORMAL
KOPARGAON,2026-02-06,298.0,295.0833333333333,158.6345400562273,0.01838607572873402,NORMAL
KOPARGAON,2026-02-07,338.0,301.01666666666665,155.15073890126789,0.23837033323359264,NORMAL
KOPARGAON,2026-02-09,248.0,308.22999999999996,151.50933315965372,-0.3975332657330905,NORMAL
KOPARGAON,2026-02-10,370.0,310.5566666666667,149.97180351844443,0.3963633959101027,NORMAL
KOPARGAON,2026-02-11,470.7,316.29,148.80362979907278,1.0376763000237117,HIGH_SUPPLY
KOPARGAON,2026-02-13,608.0,329.84666666666664,143.4563245642082,1.9389408879553267,HIGH_SUPPLY
KOPARGAON,2026-02-14,618.0,345.2466666666667,147.77273728620457,1.8457622044658188,HIGH_SUPPLY
KOPARGAON,2026-02-16,448.0,360.6133333333334,151.44592920004325,0.5770156195564591,NORMAL
KOPARGAON,2026-02-17,502.0,370.2466666666667,147.31442735098034,0.8943681600134631,NORMAL
KOPARGAON,2026-02-18,746.0,382.88000000000005,141.51698667383184,2.5659110509250627,HIGH_SUPPLY
KOPARGAON,2026-02-20,524.0,399.8466666666667,153.43467605496505,0.8091608528495718,NORMAL
KOPARGAON,2026-02-21,508.0,411.9266666666666,148.20751745402512,0.6482352243916096,NORMAL
KOPARGAON,2026-02-23,406.0,421.26,145.0072901853443,-0.10523608834076606,NORMAL
KOPARGAON,2026-02-24,550.0,430.3933333333333,134.40100813798173,0.8899238802128139,NORMAL
KOPARGAON,2026-02-25,518.4,439.12666666666667,133.33740694926576,0.5945318357923102,NORMAL
KOPARGAON,2026-02-26,489.1,447.34000000000003,130.24065682288017,0.320637203609862,NORMAL
KOPARGAON,2026-02-27,442.0,455.37666666666667,124.84280511309336,-0.10714807837383122,NORMAL
KOPARGAON,2026-02-28,422.0,459.37666666666667,122.31892368703252,-0.3055673279328332,NORMAL
KOPARGAON,2026-03-02,146.0,460.2433333333333,121.94593681524279,-2.5769069600853975,LOW_SUPPLY
KOPARGAON,2026-03-04,282.0,451.28666666666663,134.6158717222464,-1.2575535447703867,LOW_SUPPLY
KOPARGAON,2026-03-05,342.0,444.3533333333333,137.87033822008135,-0.7423883531057092,NORMAL
KOPARGAON,2026-03-06,536.0,436.21999999999997,136.4155123143995,0.7314417422707404,NORMAL
KOPARGAON,2026-03-07,472.0,435.61999999999995,135.91829289991716,0.2676608072674096,NORMAL
KOPARGAON,2026-03-09,400.0,432.8866666666666,134.27008739036472,-0.24492921175402885,NORMAL
KOPARGAON,2026-03-10,396.0,430.28666666666663,134.12150367158327,-0.25563884782132107,NORMAL
KOPARGAON,2026-03-11,482.0,426.4866666666666,133.39814849910252,0.41614770488142766,NORMAL
KOPARGAON,2026-03-12,332.0,423.7533333333333,131.30703616762713,-0.6987693577684639,NORMAL
KOPARGAON,2026-03-13,424.0,425.96666666666664,129.09016184457113,-0.015234829971276762,NORMAL
KOPARGAON,2026-03-14,380.0,433.38000000000005,121.94947625398306,-0.4377222571159388,NORMAL
KOPARGAON,2026-03-16,324.0,435.0066666666667,120.8601155891801,-0.9184722861261644,NORMAL
KOPARGAON,2026-03-17,350.0,434.0733333333334,121.6289012085347,-0.6912282565900049,NORMAL
KOPARGAON,2026-03-18,468.0,435.8066666666667,119.98223125151507,0.26831750833044127,NORMAL
KOPARGAON,2026-03-20,416.0,440.14000000000004,118.66836896622254,-0.20342404812921286,NORMAL
KOPARGAON,2026-03-23,392.0,445.74,113.12297732998401,-0.4750582177769101,NORMAL
KOPARGAON,2026-03-24,394.0,446.47333333333336,112.68551580067619,-0.46566173975855807,NORMAL
KOPARGAON,2026-03-25,422.0,443.9166666666667,112.98659695713513,-0.19397581002445302,NORMAL
KOPARGAON,2026-04-04,156.0,437.71666666666664,108.69396482098641,-2.591833568042532,LOW_SUPPLY
KOPARGAON,2026-04-06,210.0,422.31666666666666,114.82585940678106,-1.8490318101126988,LOW_SUPPLY
KOPARGAON,2026-04-07,296.0,414.3833333333333,121.0435888525244,-0.978022334396973,NORMAL
KOPARGAON,2026-04-08,292.0,407.51666666666665,121.74285529792736,-0.9488578724720718,NORMAL
KOPARGAON,2026-04-09,338.0,392.3833333333333,105.32723420069456,-0.5163273653394261,NORMAL
KOPARGAON,2026-04-10,372.0,386.18333333333334,102.75554547778401,-0.13802985782796323,NORMAL
KOPARGAON,2026-04-11,354.0,381.65,100.16326241657266,-0.2760493152170441,NORMAL
KOPARGAON,2026-04-13,338.0,379.9166666666667,100.17728451766646,-0.41842486416443636,NORMAL
KOPARGAON,2026-04-15,482.0,372.85,95.11511990468674,1.1475567723551983,HIGH_SUPPLY
KOPARGAON,2026-04-16,508.0,371.6366666666666,93.41129845024689,1.4598162705763458,HIGH_SUPPLY
KOPARGAON,2026-04-17,532.0,372.26666666666665,94.29042929943336,1.694056698226246,HIGH_SUPPLY
KOPARGAON,2026-04-18,490.0,375.26666666666665,97.9464784649164,1.1713880389730384,HIGH_SUPPLY
KOPARGAON,2026-04-20,152.0,377.53333333333336,99.83390804432364,-2.259085492608408,LOW_SUPPLY
KOPARGAON,2026-04-21,180.0,377.73333333333335,99.35895681241195,-1.9900906740260023,LOW_SUPPLY
KOPARGAON,2026-04-22,194.0,374.3333333333333,104.36683755680906,-1.727879636433116,LOW_SUPPLY
KOPARGAON,2026-04-23,192.0,369.4,109.32791548112704,-1.6226413832121773,LOW_SUPPLY
KOPARGAON,2026-04-24,222.0,357.93333333333334,109.2917428604351,-1.2437658122711008,LOW_SUPPLY
KOPARGAON,2026-04-25,312.0,349.6,109.82418551547808,-0.3423653890399293,NORMAL
KOPARGAON,2026-04-27,210.0,346.6666666666667,109.60661109350346,-1.2468834252167396,LOW_SUPPLY
KOPARGAON,2026-04-28,332.0,340.46666666666664,111.9552661074754,-0.07562544363512803,NORMAL
KOPARGAON,2026-04-29,352.0,335.46666666666664,108.71910447644956,0.1520738550317508,NORMAL
KOPARGAON,2026-04-30,452.0,336.1333333333333,108.7584268105193,1.0653580606542927,HIGH_SUPPLY
KOPARGAON,2026-05-02,644.0,337.06666666666666,109.65492373282108,2.799083916023594,HIGH_SUPPLY
KOPARGAON,2026-05-04,346.0,345.8666666666667,123.00034576159321,0.001084007792886701,NORMAL
KOPARGAON,2026-05-05,1320.0,346.6,122.93104318808395,7.918260308835925,HIGH_SUPPLY
KOPARGAON,2026-05-06,654.0,378.93333333333334,216.1083593674847,1.2728182633552154,HIGH_SUPPLY
KOPARGAON,2026-05-07,714.0,385.1333333333333,221.35612332468574,1.4856903966658477,HIGH_SUPPLY
KOPARGAON,2026-05-08,718.0,395.06666666666666,229.331702747478,1.4081495469857566,HIGH_SUPPLY
KOPARGAON,2026-05-09,658.0,405.93333333333334,236.78390167398234,1.0645430913361944,HIGH_SUPPLY
KOPARGAON,2026-05-11,366.0,414.73333333333335,241.18985701400646,-0.202053825714998,NORMAL
KOPARGAON,2026-05-12,534.0,412.8666666666667,241.34832937469056,0.5019025142920098,NORMAL
KOPARGAON,2026-05-13,474.0,425.46666666666664,237.3090133477699,0.2045153390874753,NORMAL
KOPARGAON,2026-05-14,460.0,434.26666666666665,233.9140622231746,0.11001191244663813,NORMAL
KOPARGAON,2026-05-15,444.0,439.73333333333335,232.4832857667828,0.0183525738316809,NORMAL
KOPARGAON,2026-05-16,462.0,444.8,230.80285661293212,0.0745224745153187,NORMAL
KOPARGAON,2026-05-18,368.0,448.93333333333334,229.93296374398344,-0.35198664869752105,NORMAL
KOPARGAON,2026-05-19,438.0,448.8,229.98026901873794,-0.046960550337994726,NORMAL
KOPARGAON,2026-05-20,412.0,451.6,229.2966156118195,-0.17270206930153562,NORMAL
KOPARGAON,2026-05-21,304.0,454.06666666666666,228.42880628377392,-0.656951586395986,NORMAL
KOPARGAON,2026-05-22,356.0,448.1333333333333,229.98466715508843,-0.4006064163886365,NORMAL
KOPARGAON,2026-05-23,410.0,443.06666666666666,230.29440428216705,-0.14358432533233373,NORMAL
KOPARGAON,2026-05-25,256.0,439.0,229.74633688123274,-0.7965306541300885,NORMAL
KOPARGAON,2026-05-26,508.0,431.2,231.91710766475651,0.3311528018494299,NORMAL
KOPARGAON,2026-05-28,622.0,443.06666666666666,226.1752346779135,0.7911269931393888,NORMAL
KOPARGAON,2026-05-29,532.0,457.8,222.81914732309951,0.33300549298129245,NORMAL
KOPARGAON,2026-05-30,708.0,469.06666666666666,217.50226845163982,1.0985326039781447,HIGH_SUPPLY
KOPARGAON,2026-06-01,442.0,486.26666666666665,215.2270546596576,-0.2056742668186689,NORMAL
KOPARGAON,2026-06-02,770.0,493.6,209.58639071374304,1.3187879187132536,HIGH_SUPPLY
KOPARGAON,2026-06-03,852.0,508.8666666666667,212.56183414087602,1.6142753694246006,HIGH_SUPPLY
KOPARGAON,2026-06-04,874.0,530.2666666666667,213.74927841512923,1.6081145905239407,HIGH_SUPPLY
KOPARGAON,2026-06-05,700.0,548.3333333333334,219.24829780856663,0.6917575560796012,NORMAL
KOPARGAON,2026-06-06,714.0,559.9333333333333,217.70304566531425,0.7076918294635212,NORMAL
KOPARGAON,2026-06-08,402.0,568.6666666666666,218.47770080062244,-0.7628543602203259,NORMAL
KOPARGAON,2026-06-09,698.0,560.6,220.0621542295217,0.6243690582829328,NORMAL
KOPARGAON,2026-06-10,706.0,572.3333333333334,217.59569172543635,0.6142891231290006,NORMAL
KOPARGAON,2026-06-11,780.0,551.8666666666667,168.0910535955155,1.3572009244602634,HIGH_SUPPLY
KOPARGAON,2026-06-12,734.0,556.0666666666667,172.2536088072651,1.0329730364745116,HIGH_SUPPLY
KOPARGAON,2026-06-13,708.0,556.7333333333333,172.92333029675152,0.8747614703411035,NORMAL
KOPARGAON,2026-06-15,468.0,556.4,172.61110365051303,-0.5121339133488428,NORMAL
KOPARGAON,2026-06-16,780.0,550.0666666666667,172.2399956222535,1.3349590059071377,HIGH_SUPPLY
KOPARGAON,2026-06-17,896.0,563.8666666666667,173.56380786989757,1.9136093947783086,HIGH_SUPPLY
KOPARGAON,2026-06-18,912.0,575.9333333333333,183.70327148426847,1.8293994655149404,HIGH_SUPPLY
KOPARGAON,2026-06-19,918.0,590.5333333333333,192.51649877049607,1.7009797537251508,HIGH_SUPPLY
KOPARGAON,2026-06-20,890.0,605.8,199.82913390849822,1.4222150416271897,HIGH_SUPPLY
KOPARGAON,2026-06-22,596.0,620.6666666666666,203.9251609399086,-0.1209594076227565,NORMAL
KOPARGAON,2026-06-23,892.0,625.1333333333333,201.78628731191384,1.3225213180822044,HIGH_SUPPLY
KOPARGAON,2026-06-24,748.0,642.6,201.4397488426574,0.5232333767568728,NORMAL
KOPARGAON,2026-06-25,1322.0,652.9333333333333,198.51221335367376,3.37040555522215,HIGH_SUPPLY
KOPARGAON,2026-06-27,1422.0,683.2666666666667,227.79330215295374,3.242998483060334,HIGH_SUPPLY
KOPARGAON,2026-06-29,668.0,720.5333333333333,253.59643929477443,-0.20715327659734928,NORMAL
KOPARGAON,2026-06-30,1068.0,730.9333333333333,244.3608035239086,1.3793810701464961,HIGH_SUPPLY
KOPARGAON,2026-07-01,952.0,752.8666666666667,244.091381041712,0.8158146858094267,NORMAL
KOPARGAON,2026-07-02,904.0,776.0666666666667,227.7678693293903,0.5616829700782789,NORMAL
KOPARGAON,2026-07-03,880.0,789.2666666666667,223.124201276782,0.406649448218215,NORMAL
KOPARGAON,2026-07-04,794.0,797.8666666666667,221.42045093431105,-0.0174630060157081,NORMAL
KOPARGAON,2026-07-06,636.0,806.6,215.66458632122024,-0.7910431791796403,NORMAL
KOPARGAON,2026-07-07,894.0,804.2,217.19487515386515,0.413453586031364,NORMAL
KOPARGAON,2026-07-08,650.0,819.2666666666667,206.62308402154468,-0.8192050151038165,NORMAL
KOPARGAON,2026-07-09,984.0,815.2666666666667,208.76020451346886,0.808263882125326,NORMAL
KOPARGAON,2026-07-10,1258.0,819.6666666666666,210.94080446538868,2.0779921383359254,HIGH_SUPPLY
KOPARGAON,2026-07-11,890.0,832.4666666666667,225.4997107320306,0.25513706047145324,NORMAL
KOPARGAON,2026-07-13,608.0,838.8,224.31603321791394,-1.0289054985908523,LOW_SUPPLY
KOPARGAON,2026-07-14,958.0,835.2666666666667,227.16634241550037,0.5402795679513428,NORMAL
KOPARGAON,2026-07-15,952.0,853.8,212.8275001675906,0.46140653779550406,NORMAL
KOPARGAON,2026-07-16,982.0,862.2666666666667,211.463689445783,0.566212259169117,NORMAL
KOPARGAON,2026-07-17,1066.0,871.4666666666667,210.43202413513194,0.9244473797790916,NORMAL
KOPARGAON,2026-07-18,1010.0,881.0,212.612485441276,0.6067376510474503,NORMAL
KOPARGAON,2026-07-20,560.0,890.2,212.002830169787,-1.557526377056157,LOW_SUPPLY
KOPARGAON,2026-07-21,908.0,885.2666666666667,218.02529643382445,0.1042692462992863,NORMAL
